"customer_id","recency_days","frequency","monetary","churn_status"
"14965.0",95,2,599.00,"Churned"
"13748.0",95,9,2268.35,"Churned"
"16820.0",95,1,497.61,"Churned"
"12816.0",95,2,572.20,"Churned"
"13851.0",95,8,4606.46,"Churned"
"17722.0",95,5,4430.36,"Churned"
"13240.0",95,8,1738.52,"Churned"
"17229.0",95,2,318.76,"Churned"
"17050.0",95,11,4691.79,"Churned"
"12710.0",96,3,1149.02,"Churned"
"12851.0",96,2,284.13,"Churned"
"17774.0",96,9,3328.05,"Churned"
"16761.0",96,1,316.62,"Churned"
"18087.0",97,17,14761.52,"Churned"
"14463.0",97,4,786.57,"Churned"
"14171.0",97,2,498.79,"Churned"
"14436.0",98,2,271.70,"Churned"
"13376.0",98,3,1019.76,"Churned"
"13099.0",98,1,207.36,"Churned"
"14420.0",98,4,1639.17,"Churned"
"14276.0",98,7,2102.68,"Churned"
"18027.0",98,1,115.31,"Churned"
"15829.0",98,2,636.14,"Churned"
"13045.0",98,3,808.92,"Churned"
"16456.0",98,13,6862.91,"Churned"
"16808.0",98,2,288.42,"Churned"
"13470.0",98,2,165.00,"Churned"
"17320.0",99,6,2895.77,"Churned"
"13631.0",99,11,3070.42,"Churned"
"15260.0",99,25,9188.23,"Churned"
"16278.0",99,3,1117.84,"Churned"
"16780.0",99,3,605.55,"Churned"
"16180.0",99,13,16249.87,"Churned"
"12436.0",99,1,509.01,"Churned"
"17588.0",99,7,2939.55,"Churned"
"16083.0",100,4,2351.42,"Churned"
"16842.0",100,3,1264.19,"Churned"
"14513.0",100,6,788.01,"Churned"
"15596.0",100,9,3130.04,"Churned"
"15866.0",100,1,230.53,"Churned"
"17298.0",100,5,957.56,"Churned"
"14078.0",101,9,1692.63,"Churned"
"12814.0",101,1,125.92,"Churned"
"16806.0",102,4,801.49,"Churned"
"13778.0",102,4,1124.49,"Churned"
"16816.0",102,4,417.06,"Churned"
"15569.0",103,10,3586.35,"Churned"
"14472.0",103,9,2228.22,"Churned"
"15325.0",103,8,1602.01,"Churned"
"15095.0",103,10,3141.64,"Churned"
"15625.0",103,9,3236.40,"Churned"
"13301.0",103,4,618.09,"Churned"
"15074.0",104,3,1566.33,"Churned"
"13489.0",104,4,449.52,"Churned"
"15641.0",104,12,5345.55,"Churned"
"13003.0",105,3,149.05,"Churned"
"17146.0",105,13,5860.24,"Churned"
"15663.0",105,1,138.14,"Churned"
"12624.0",105,2,641.13,"Churned"
"14210.0",105,16,5861.52,"Churned"
"16309.0",105,2,706.57,"Churned"
"18200.0",105,1,163.80,"Churned"
"17189.0",105,5,957.63,"Churned"
"12715.0",105,1,353.86,"Churned"
"16641.0",105,2,554.50,"Churned"
"16429.0",105,1,284.55,"Churned"
"14055.0",105,3,1520.96,"Churned"
"16340.0",106,3,1526.06,"Churned"
"17869.0",106,7,1036.16,"Churned"
"14973.0",106,3,1314.45,"Churned"
"15800.0",106,7,1242.58,"Churned"
"14196.0",106,1,335.52,"Churned"
"17844.0",106,1,51.56,"Churned"
"15263.0",106,1,156.51,"Churned"
"17134.0",106,3,637.10,"Churned"
"16503.0",106,11,3614.34,"Churned"
"14314.0",106,2,229.80,"Churned"
"15812.0",106,12,5201.47,"Churned"
"17256.0",106,5,498.93,"Churned"
"13411.0",106,1,213.55,"Churned"
"12649.0",106,8,2294.65,"Churned"
"13000.0",106,4,1032.50,"Churned"
"16093.0",106,1,17.00,"Churned"
"14687.0",106,3,1402.06,"Churned"
"14407.0",106,6,2157.73,"Churned"
"13425.0",107,5,3403.63,"Churned"
"14875.0",107,3,2862.40,"Churned"
"13593.0",107,14,5523.69,"Churned"
"13140.0",107,5,1215.68,"Churned"
"17268.0",107,11,1733.89,"Churned"
"17242.0",107,5,2889.28,"Churned"
"14523.0",107,1,241.09,"Churned"
"18018.0",107,4,297.99,"Churned"
"16550.0",108,18,9435.13,"Churned"
"14265.0",108,4,1373.35,"Churned"
"17585.0",108,7,2093.30,"Churned"
"16952.0",108,5,798.78,"Churned"
"14930.0",108,6,5246.63,"Churned"
"17083.0",108,9,4049.79,"Churned"
"12593.0",108,3,418.10,"Churned"
"14045.0",108,16,11313.03,"Churned"
"14364.0",108,8,3717.35,"Churned"
"13933.0",108,2,608.79,"Churned"
"12363.0",109,2,552.00,"Churned"
"15313.0",109,1,52.00,"Churned"
"14224.0",109,9,1897.90,"Churned"
"16536.0",109,1,548.97,"Churned"
"14460.0",109,9,1093.50,"Churned"
"14013.0",109,5,1084.57,"Churned"
"14246.0",110,3,1474.06,"Churned"
"14566.0",110,4,4092.00,"Churned"
"17029.0",110,7,2137.30,"Churned"
"13242.0",111,7,699.40,"Churned"
"15938.0",111,9,734.81,"Churned"
"12968.0",111,1,135.95,"Churned"
"14772.0",111,1,139.26,"Churned"
"17742.0",112,11,2098.48,"Churned"
"14745.0",112,12,2571.81,"Churned"
"15396.0",112,2,796.38,"Churned"
"12418.0",112,4,2021.20,"Churned"
"12513.0",112,1,612.29,"Churned"
"17045.0",112,5,827.68,"Churned"
"15472.0",112,1,371.56,"Churned"
"17747.0",112,1,71.40,"Churned"
"15232.0",112,2,612.06,"Churned"
"13273.0",112,1,138.98,"Churned"
"16582.0",112,1,313.62,"Churned"
"15797.0",112,6,2821.08,"Churned"
"16419.0",112,8,1487.42,"Churned"
"15541.0",113,1,85.13,"Churned"
"13027.0",113,19,17335.20,"Churned"
"16755.0",113,7,2900.58,"Churned"
"12729.0",113,1,453.01,"Churned"
"17070.0",113,2,445.32,"Churned"
"12688.0",113,1,4873.81,"Churned"
"18073.0",113,12,3877.52,"Churned"
"15122.0",113,11,4497.47,"Churned"
"13655.0",113,6,2280.51,"Churned"
"12641.0",114,1,185.90,"Churned"
"17398.0",114,3,653.38,"Churned"
"14323.0",114,2,605.06,"Churned"
"16092.0",114,6,1587.94,"Churned"
"15734.0",114,4,2263.30,"Churned"
"15768.0",115,34,15601.09,"Churned"
"14918.0",115,9,5955.81,"Churned"
"16927.0",115,3,543.05,"Churned"
"15480.0",115,5,6279.00,"Churned"
"16961.0",115,3,794.56,"Churned"
"14006.0",115,7,2196.67,"Churned"
"15002.0",115,9,4817.28,"Churned"
"16902.0",115,1,1706.88,"Churned"
"16272.0",116,1,411.70,"Churned"
"14301.0",116,4,1992.18,"Churned"
"17958.0",116,2,973.88,"Churned"
"18143.0",116,2,1000.16,"Churned"
"15624.0",116,4,588.13,"Churned"
"13720.0",116,4,799.90,"Churned"
"15683.0",116,2,524.54,"Churned"
"12758.0",116,7,9903.24,"Churned"
"17252.0",116,2,353.86,"Churned"
"13799.0",116,9,2803.57,"Churned"
"13621.0",116,1,213.85,"Churned"
"17048.0",117,7,2071.68,"Churned"
"14855.0",118,7,6520.30,"Churned"
"14406.0",118,1,156.75,"Churned"
"17122.0",118,4,570.50,"Churned"
"12399.0",118,7,1962.30,"Churned"
"17248.0",119,2,546.16,"Churned"
"15689.0",119,3,521.03,"Churned"
"13307.0",119,3,273.34,"Churned"
"13645.0",119,1,252.10,"Churned"
"15192.0",119,5,1981.39,"Churned"
"16045.0",119,8,3434.93,"Churned"
"13888.0",119,7,2169.05,"Churned"
"16317.0",119,5,2192.51,"Churned"
"13873.0",119,8,1038.92,"Churned"
"17642.0",119,5,1824.49,"Churned"
"15581.0",120,38,7794.59,"Churned"
"14346.0",120,5,2315.75,"Churned"
"14024.0",121,3,645.74,"Churned"
"13280.0",121,7,2322.63,"Churned"
"16292.0",121,5,1253.76,"Churned"
"13162.0",121,16,9275.49,"Churned"
"13217.0",121,4,666.48,"Churned"
"15247.0",121,3,976.06,"Churned"
"17994.0",121,11,2313.32,"Churned"
"13355.0",121,1,674.70,"Churned"
"13869.0",122,10,8111.57,"Churned"
"15985.0",122,7,2715.28,"Churned"
"17085.0",122,28,7891.41,"Churned"
"18248.0",122,2,804.02,"Churned"
"14127.0",122,6,1900.08,"Churned"
"16788.0",122,5,1950.30,"Churned"
"14053.0",123,4,572.30,"Churned"
"17331.0",123,1,175.20,"Churned"
"13752.0",123,7,1590.73,"Churned"
"14331.0",123,2,462.66,"Churned"
"14079.0",124,2,618.73,"Churned"
"13248.0",124,2,465.68,"Churned"
"13082.0",125,21,7335.75,"Churned"
"16174.0",125,7,2246.75,"Churned"
"17400.0",125,8,4677.05,"Churned"
"17692.0",126,12,2975.80,"Churned"
"17457.0",126,14,5984.81,"Churned"
"14778.0",126,2,730.86,"Churned"
"15254.0",126,3,1088.35,"Churned"
"12693.0",126,7,1703.02,"Churned"
"14344.0",126,20,3333.70,"Churned"
"13513.0",126,3,824.59,"Churned"
"18099.0",126,1,168.31,"Churned"
"13402.0",126,4,1535.13,"Churned"
"16572.0",126,3,1009.60,"Churned"
"16302.0",126,1,233.22,"Churned"
"17267.0",126,2,317.62,"Churned"
"17723.0",126,7,3378.40,"Churned"
"13218.0",126,1,62.64,"Churned"
"16324.0",127,3,428.68,"Churned"
"16835.0",127,6,1538.41,"Churned"
"17429.0",127,5,1357.46,"Churned"
"15133.0",127,5,1806.90,"Churned"
"12917.0",127,6,4359.20,"Churned"
"12643.0",127,12,8350.42,"Churned"
"14972.0",127,2,145.07,"Churned"
"17514.0",127,2,542.83,"Churned"
"13791.0",127,2,1516.00,"Churned"
"18178.0",128,11,6103.74,"Churned"
"15374.0",128,2,307.32,"Churned"
"17353.0",128,4,3242.00,"Churned"
"12750.0",128,1,275.88,"Churned"
"17887.0",128,1,111.35,"Churned"
"14076.0",128,1,122.47,"Churned"
"13850.0",128,1,1595.48,"Churned"
"17282.0",129,5,2339.66,"Churned"
"12378.0",129,2,5416.32,"Churned"
"12644.0",129,4,1918.49,"Churned"
"15342.0",129,1,406.09,"Churned"
"17553.0",129,4,3757.60,"Churned"
"17615.0",129,6,733.20,"Churned"
"13075.0",129,1,919.61,"Churned"
"14403.0",129,6,1880.51,"Churned"
"14133.0",129,4,911.14,"Churned"
"12534.0",130,1,1089.18,"Churned"
"17053.0",130,1,498.48,"Churned"
"12942.0",130,3,942.65,"Churned"
"15438.0",130,1,156.58,"Churned"
"17941.0",130,4,1433.28,"Churned"
"13388.0",130,3,1185.65,"Churned"
"17695.0",131,5,1746.04,"Churned"
"14885.0",131,3,1598.12,"Churned"
"13722.0",131,10,5635.41,"Churned"
"17926.0",132,5,1035.49,"Churned"
"18064.0",132,11,4495.03,"Churned"
"15776.0",132,1,241.62,"Churned"
"13106.0",132,2,603.46,"Churned"
"12743.0",133,2,546.43,"Churned"
"14002.0",133,2,529.73,"Churned"
"13414.0",133,6,2494.14,"Churned"
"15746.0",133,1,196.88,"Churned"
"17931.0",133,14,3437.29,"Churned"
"12453.0",133,1,707.09,"Churned"
"14143.0",133,1,115.80,"Churned"
"15149.0",133,5,1554.61,"Churned"
"16147.0",133,5,2398.91,"Churned"
"12507.0",133,4,1844.06,"Churned"
"15245.0",133,8,4610.84,"Churned"
"15639.0",133,3,1065.08,"Churned"
"15118.0",133,1,244.80,"Churned"
"15120.0",133,1,358.82,"Churned"
"15942.0",133,1,337.44,"Churned"
"18268.0",133,6,1490.23,"Churned"
"16696.0",134,4,657.90,"Churned"
"12853.0",134,11,3907.50,"Churned"
"16951.0",134,3,1277.75,"Churned"
"18151.0",134,6,1879.44,"Churned"
"15261.0",134,4,1508.00,"Churned"
"16447.0",135,3,775.14,"Churned"
"13194.0",135,2,472.78,"Churned"
"13492.0",135,3,1269.84,"Churned"
"13730.0",135,2,752.60,"Churned"
"13296.0",136,6,792.51,"Churned"
"17693.0",136,1,200.47,"Churned"
"15855.0",136,6,1052.72,"Churned"
"14692.0",136,12,1745.09,"Churned"
"15372.0",136,8,6017.06,"Churned"
"17040.0",137,2,463.25,"Churned"
"13037.0",137,12,3914.95,"Churned"
"12763.0",137,2,814.16,"Churned"
"16178.0",137,2,612.60,"Churned"
"12864.0",137,2,299.57,"Churned"
"13116.0",137,1,501.14,"Churned"
"17649.0",137,3,1578.89,"Churned"
"17935.0",137,7,686.14,"Churned"
"14100.0",137,1,194.90,"Churned"
"16948.0",138,7,868.77,"Churned"
"13802.0",138,19,26259.11,"Churned"
"17265.0",138,2,562.90,"Churned"
"16305.0",138,1,361.22,"Churned"
"12916.0",138,7,4654.02,"Churned"
"17312.0",138,3,644.30,"Churned"
"15704.0",139,6,3817.96,"Churned"
"18262.0",139,3,577.54,"Churned"
"15623.0",140,8,2437.05,"Churned"
"18146.0",140,2,160.35,"Churned"
"16654.0",140,8,1711.47,"Churned"
"16866.0",140,3,207.74,"Churned"
"17660.0",140,2,359.47,"Churned"
"17962.0",141,4,687.42,"Churned"
"15108.0",141,4,1300.25,"Churned"
"17694.0",141,3,1695.97,"Churned"
"14259.0",141,1,120.00,"Churned"
"12510.0",142,9,5178.02,"Churned"
"17866.0",142,3,1134.95,"Churned"
"15713.0",142,4,1010.79,"Churned"
"12875.0",142,5,1356.99,"Churned"
"15802.0",142,1,451.42,"Churned"
"16807.0",142,6,2123.88,"Churned"
"12521.0",142,1,599.68,"Churned"
"16112.0",142,4,195.74,"Churned"
"12840.0",143,7,4041.97,"Churned"
"12947.0",143,6,1908.03,"Churned"
"14117.0",143,1,90.00,"Churned"
"13564.0",143,37,17249.55,"Churned"
"17984.0",144,5,1191.27,"Churned"
"16054.0",144,4,2111.88,"Churned"
"12833.0",144,1,417.38,"Churned"
"14758.0",144,7,2864.97,"Churned"
"13821.0",144,6,1410.73,"Churned"
"16859.0",144,7,1932.41,"Churned"
"13967.0",145,2,166.30,"Churned"
"15716.0",145,11,3056.81,"Churned"
"14958.0",146,6,957.94,"Churned"
"14722.0",146,3,513.37,"Churned"
"17948.0",146,1,358.56,"Churned"
"15004.0",146,1,1246.32,"Churned"
"17444.0",147,3,2940.04,"Churned"
"17259.0",147,6,1889.34,"Churned"
"12815.0",147,2,1063.46,"Churned"
"14891.0",147,4,1106.73,"Churned"
"14461.0",147,13,6713.50,"Churned"
"12405.0",148,1,1710.39,"Churned"
"12653.0",148,3,4160.83,"Churned"
"15402.0",148,6,1830.54,"Churned"
"12915.0",148,4,1174.75,"Churned"
"14847.0",148,3,1348.95,"Churned"
"15256.0",148,2,170.40,"Churned"
"18121.0",148,2,673.10,"Churned"
"14400.0",148,3,1732.47,"Churned"
"13667.0",148,1,305.02,"Churned"
"15895.0",149,1,179.17,"Churned"
"13420.0",149,2,159.85,"Churned"
"16450.0",149,3,1505.73,"Churned"
"16998.0",149,5,402.00,"Churned"
"15795.0",149,8,1979.87,"Churned"
"13675.0",150,2,486.82,"Churned"
"12669.0",150,3,2744.03,"Churned"
"15577.0",150,5,397.98,"Churned"
"14548.0",150,9,2627.49,"Churned"
"17337.0",150,4,2027.87,"Churned"
"15265.0",150,4,3345.64,"Churned"
"12717.0",150,3,1308.91,"Churned"
"17126.0",151,9,2070.44,"Churned"
"15045.0",151,2,735.66,"Churned"
"13678.0",151,1,232.60,"Churned"
"14552.0",151,3,511.28,"Churned"
"13754.0",151,3,447.05,"Churned"
"18024.0",152,2,389.78,"Churned"
"17787.0",152,4,2601.47,"Churned"
"15182.0",153,11,2998.95,"Churned"
"15920.0",153,9,571.64,"Churned"
"13955.0",153,3,545.17,"Churned"
"16398.0",153,2,1705.80,"Churned"
"18037.0",153,15,167.42,"Churned"
"13699.0",154,2,764.15,"Churned"
"13302.0",154,2,159.20,"Churned"
"14021.0",154,7,1716.58,"Churned"
"14264.0",154,6,1517.36,"Churned"
"16091.0",154,2,315.06,"Churned"
"18013.0",154,2,187.29,"Churned"
"14459.0",154,2,5375.74,"Churned"
"14104.0",154,5,771.58,"Churned"
"12648.0",154,4,1112.00,"Churned"
"12977.0",155,4,517.63,"Churned"
"13291.0",155,11,3320.84,"Churned"
"12450.0",155,5,688.20,"Churned"
"16919.0",155,24,5125.91,"Churned"
"13583.0",155,2,1445.03,"Churned"
"15512.0",155,4,331.58,"Churned"
"17046.0",156,5,1906.07,"Churned"
"14645.0",156,3,876.89,"Churned"
"16146.0",156,4,946.38,"Churned"
"15334.0",156,3,351.67,"Churned"
"18203.0",156,4,504.42,"Churned"
"16829.0",156,2,513.32,"Churned"
"16338.0",156,1,214.80,"Churned"
"17341.0",156,5,1889.83,"Churned"
"18142.0",156,2,1019.52,"Churned"
"14352.0",156,4,1078.96,"Churned"
"15889.0",156,8,1806.28,"Churned"
"13253.0",156,4,2951.11,"Churned"
"17440.0",156,4,323.58,"Churned"
"13085.0",157,8,2433.28,"Churned"
"14905.0",157,8,1971.39,"Churned"
"16344.0",157,4,842.42,"Churned"
"12980.0",157,21,16245.78,"Churned"
"15646.0",157,5,974.61,"Churned"
"17464.0",157,3,1000.94,"Churned"
"15349.0",157,2,473.81,"Churned"
"13338.0",157,4,2445.62,"Churned"
"15007.0",158,1,156.91,"Churned"
"17765.0",158,4,530.80,"Churned"
"13833.0",158,2,701.36,"Churned"
"17781.0",158,2,188.02,"Churned"
"17105.0",158,2,665.78,"Churned"
"17899.0",158,1,155.80,"Churned"
"17939.0",159,1,99.14,"Churned"
"15483.0",160,10,862.20,"Churned"
"12922.0",160,1,405.38,"Churned"
"16498.0",160,2,100.97,"Churned"
"14338.0",160,3,928.10,"Churned"
"14016.0",161,11,11403.41,"Churned"
"15578.0",161,1,127.10,"Churned"
"17505.0",161,5,2435.48,"Churned"
"17123.0",161,3,977.17,"Churned"
"14803.0",161,3,845.55,"Churned"
"13745.0",161,2,777.36,"Churned"
"17891.0",161,1,203.86,"Churned"
"14267.0",162,3,1516.24,"Churned"
"16801.0",162,4,1619.73,"Churned"
"16553.0",162,33,16644.01,"Churned"
"14327.0",162,6,1894.93,"Churned"
"12424.0",162,4,3340.03,"Churned"
"17408.0",162,3,316.09,"Churned"
"15537.0",162,1,110.92,"Churned"
"17391.0",163,2,508.80,"Churned"
"16545.0",164,2,689.82,"Churned"
"14351.0",164,1,51.00,"Churned"
"17110.0",164,3,510.70,"Churned"
"15976.0",164,6,1746.64,"Churned"
"18193.0",164,3,1207.35,"Churned"
"13656.0",164,4,1078.85,"Churned"
"15146.0",164,2,1327.16,"Churned"
"16473.0",164,4,470.83,"Churned"
"14481.0",164,5,2311.49,"Churned"
"15644.0",165,4,813.00,"Churned"
"12493.0",165,2,433.74,"Churned"
"14795.0",165,1,131.45,"Churned"
"17980.0",165,4,1033.42,"Churned"
"13453.0",165,3,781.69,"Churned"
"17969.0",165,20,2369.94,"Churned"
"12548.0",165,1,95.20,"Churned"
"15665.0",167,5,4015.12,"Churned"
"15258.0",168,2,623.16,"Churned"
"13937.0",168,2,880.13,"Churned"
"13929.0",168,11,3494.10,"Churned"
"13856.0",168,11,1142.03,"Churned"
"13300.0",168,3,1285.51,"Churned"
"17704.0",168,2,885.19,"Churned"
"15379.0",168,8,4877.84,"Churned"
"14584.0",168,8,1747.91,"Churned"
"14656.0",168,5,814.65,"Churned"
"15130.0",169,1,330.11,"Churned"
"16287.0",169,5,1006.98,"Churned"
"16247.0",169,1,114.56,"Churned"
"17630.0",169,2,503.60,"Churned"
"14998.0",169,4,770.73,"Churned"
"17709.0",169,5,671.01,"Churned"
"15384.0",169,4,2027.79,"Churned"
"16647.0",169,4,541.90,"Churned"
"17877.0",169,1,237.61,"Churned"
"15041.0",169,2,294.02,"Churned"
"14643.0",169,5,1679.89,"Churned"
"16114.0",170,1,135.75,"Churned"
"17960.0",170,3,135.08,"Churned"
"16214.0",170,4,2038.25,"Churned"
"15412.0",170,1,190.53,"Churned"
"16320.0",171,6,5628.99,"Churned"
"15507.0",171,1,492.36,"Churned"
"15700.0",171,2,696.68,"Churned"
"15389.0",171,5,2733.80,"Churned"
"15825.0",171,1,532.94,"Churned"
"15280.0",171,3,406.22,"Churned"
"16526.0",171,2,717.21,"Churned"
"12837.0",172,2,688.41,"Churned"
"15921.0",172,4,802.11,"Churned"
"15535.0",172,6,1087.82,"Churned"
"15016.0",172,5,630.30,"Churned"
"17897.0",172,9,2585.00,"Churned"
"15076.0",172,3,1447.74,"Churned"
"13568.0",172,1,192.85,"Churned"
"18062.0",172,6,1632.67,"Churned"
"18260.0",172,23,9962.11,"Churned"
"17879.0",173,1,178.52,"Churned"
"13618.0",173,1,177.34,"Churned"
"13005.0",173,4,999.68,"Churned"
"16050.0",173,3,300.70,"Churned"
"16805.0",173,5,1097.24,"Churned"
"17616.0",173,4,1060.80,"Churned"
"15909.0",173,1,191.94,"Churned"
"16484.0",173,2,404.30,"Churned"
"14162.0",173,2,289.36,"Churned"
"14491.0",174,2,468.13,"Churned"
"17204.0",174,9,5504.69,"Churned"
"14037.0",175,6,836.95,"Churned"
"15219.0",175,2,685.45,"Churned"
"12908.0",175,5,1776.00,"Churned"
"18168.0",175,16,3770.27,"Churned"
"13826.0",175,1,189.50,"Churned"
"13951.0",175,3,674.45,"Churned"
"17536.0",176,3,364.83,"Churned"
"14222.0",176,1,683.17,"Churned"
"18165.0",176,1,302.46,"Churned"
"16257.0",176,1,46.95,"Churned"
"17446.0",176,2,120.90,"Churned"
"16276.0",176,3,2629.39,"Churned"
"15585.0",176,1,455.30,"Churned"
"16739.0",176,2,786.43,"Churned"
"13343.0",177,1,353.43,"Churned"
"15574.0",177,6,1518.70,"Churned"
"17179.0",177,6,1507.26,"Churned"
"15912.0",177,9,1074.70,"Churned"
"16461.0",177,3,1615.22,"Churned"
"17749.0",177,3,1026.18,"Churned"
"16644.0",177,2,833.78,"Churned"
"12809.0",177,3,1755.94,"Churned"
"17349.0",178,5,852.25,"Churned"
"15069.0",178,1,1109.53,"Churned"
"13476.0",178,5,2061.47,"Churned"
"13663.0",178,5,2047.51,"Churned"
"13080.0",178,4,280.73,"Churned"
"14823.0",179,3,321.43,"Churned"
"13936.0",179,3,939.66,"Churned"
"17795.0",179,2,350.39,"Churned"
"12732.0",179,1,236.26,"Churned"
"14573.0",179,13,2621.42,"Churned"
"14450.0",180,7,1128.44,"Churned"
"18281.0",180,2,201.14,"Churned"
"15098.0",181,3,39916.50,"Churned"
"13533.0",182,3,270.79,"Churned"
"16113.0",182,1,161.38,"Churned"
"13900.0",182,6,1610.59,"Churned"
"13686.0",182,3,409.04,"Churned"
"17234.0",182,1,149.89,"Churned"
"16581.0",182,1,105.84,"Churned"
"16614.0",182,3,1179.79,"Churned"
"13811.0",183,3,814.50,"Churned"
"14231.0",183,4,1235.62,"Churned"
"15780.0",183,3,475.28,"Churned"
"15609.0",183,1,298.48,"Churned"
"14501.0",183,2,251.21,"Churned"
"13466.0",183,5,1013.35,"Churned"
"16832.0",183,5,417.61,"Churned"
"14241.0",183,2,333.70,"Churned"
"17854.0",184,6,1071.45,"Churned"
"14622.0",184,1,320.58,"Churned"
"17124.0",184,1,298.89,"Churned"
"17707.0",184,8,609.30,"Churned"
"13395.0",184,3,1180.23,"Churned"
"17026.0",184,3,208.98,"Churned"
"16955.0",184,6,1309.41,"Churned"
"12383.0",184,5,1850.56,"Churned"
"17409.0",184,10,7793.51,"Churned"
"17874.0",184,6,683.46,"Churned"
"17987.0",184,5,1003.64,"Churned"
"14375.0",184,3,1132.99,"Churned"
"18072.0",185,1,247.44,"Churned"
"12868.0",185,8,2247.06,"Churned"
"14542.0",185,1,103.25,"Churned"
"16520.0",185,6,2482.62,"Churned"
"12891.0",185,11,840.50,"Churned"
"16611.0",185,6,1785.13,"Churned"
"15386.0",185,1,394.14,"Churned"
"14867.0",185,16,2952.06,"Churned"
"16883.0",186,19,2396.59,"Churned"
"16963.0",186,1,110.55,"Churned"
"13682.0",186,1,59.50,"Churned"
"15852.0",186,3,257.26,"Churned"
"12802.0",186,7,2416.42,"Churned"
"16849.0",186,1,124.57,"Churned"
"17708.0",187,4,887.93,"Churned"
"14682.0",187,6,1514.81,"Churned"
"12468.0",187,5,3670.74,"Churned"
"14512.0",187,7,1223.47,"Churned"
"15405.0",188,2,659.84,"Churned"
"16967.0",188,1,319.02,"Churned"
"13885.0",188,2,506.80,"Churned"
"16659.0",188,1,39.12,"Churned"
"15508.0",188,6,1000.27,"Churned"
"12601.0",189,6,681.26,"Churned"
"13294.0",189,3,1689.53,"Churned"
"15658.0",189,8,2423.47,"Churned"
"16230.0",189,2,542.03,"Churned"
"14453.0",189,1,119.93,"Churned"
"17531.0",189,3,1266.82,"Churned"
"16117.0",189,3,654.40,"Churned"
"16529.0",189,4,2012.00,"Churned"
"17900.0",189,2,112.20,"Churned"
"15918.0",190,3,582.88,"Churned"
"17472.0",190,4,935.10,"Churned"
"14377.0",190,2,617.05,"Churned"
"13475.0",190,4,1431.78,"Churned"
"16424.0",190,2,443.06,"Churned"
"13062.0",190,1,346.98,"Churned"
"13398.0",191,2,670.34,"Churned"
"17454.0",191,10,1547.94,"Churned"
"15643.0",191,3,664.00,"Churned"
"13070.0",191,4,751.70,"Churned"
"12790.0",191,2,591.85,"Churned"
"16483.0",191,1,139.35,"Churned"
"16810.0",191,2,842.04,"Churned"
"18231.0",191,28,6880.97,"Churned"
"18190.0",191,5,745.62,"Churned"
"17051.0",193,4,714.39,"Churned"
"16567.0",193,2,865.60,"Churned"
"15897.0",193,2,222.05,"Churned"
"15925.0",193,1,207.15,"Churned"
"17152.0",194,4,2016.50,"Churned"
"16889.0",194,6,2530.90,"Churned"
"12426.0",194,2,1345.21,"Churned"
"12999.0",195,3,455.88,"Churned"
"16034.0",195,6,928.72,"Churned"
"16323.0",195,2,353.66,"Churned"
"14625.0",195,11,4497.88,"Churned"
"14816.0",196,1,271.85,"Churned"
"14740.0",196,11,4161.06,"Churned"
"16838.0",196,4,1159.61,"Churned"
"14280.0",196,1,134.04,"Churned"
"16275.0",196,3,2151.11,"Churned"
"13135.0",196,2,3371.45,"Churned"
"14828.0",196,13,9839.46,"Churned"
"17550.0",196,9,2547.64,"Churned"
"15104.0",196,2,1027.44,"Churned"
"14985.0",197,2,296.75,"Churned"
"12974.0",197,2,408.95,"Churned"
"16449.0",197,2,707.69,"Churned"
"16448.0",197,2,367.87,"Churned"
"14009.0",197,3,1099.91,"Churned"
"16356.0",197,6,415.87,"Churned"
"12547.0",197,3,383.58,"Churned"
"15314.0",198,3,820.45,"Churned"
"17770.0",198,5,1143.27,"Churned"
"17375.0",198,4,660.55,"Churned"
"14705.0",198,1,179.00,"Churned"
"15882.0",198,8,1495.98,"Churned"
"15042.0",198,2,315.45,"Churned"
"17955.0",198,6,949.90,"Churned"
"16763.0",198,2,964.70,"Churned"
"13737.0",199,1,339.60,"Churned"
"14817.0",199,7,3959.86,"Churned"
"18202.0",199,3,1396.99,"Churned"
"13223.0",199,6,969.12,"Churned"
"15724.0",200,3,310.85,"Churned"
"17715.0",200,2,489.60,"Churned"
"14647.0",200,2,519.97,"Churned"
"15705.0",200,1,143.10,"Churned"
"13479.0",200,4,851.37,"Churned"
"15292.0",200,1,180.94,"Churned"
"13339.0",200,1,860.12,"Churned"
"13227.0",201,1,257.70,"Churned"
"17176.0",201,3,902.32,"Churned"
"14195.0",201,6,2615.60,"Churned"
"18048.0",202,3,401.73,"Churned"
"16226.0",202,5,672.17,"Churned"
"13243.0",202,5,1278.04,"Churned"
"17455.0",203,1,131.70,"Churned"
"13391.0",203,1,59.80,"Churned"
"13887.0",203,1,349.55,"Churned"
"15648.0",203,2,657.35,"Churned"
"12353.0",203,2,406.76,"Churned"
"17871.0",204,5,1118.99,"Churned"
"17245.0",204,2,371.63,"Churned"
"12897.0",204,4,514.25,"Churned"
"14896.0",204,8,2092.42,"Churned"
"14442.0",204,7,5367.02,"Churned"
"13531.0",204,6,1738.52,"Churned"
"12690.0",205,1,389.01,"Churned"
"14620.0",205,2,412.78,"Churned"
"13572.0",205,1,1384.25,"Churned"
"17504.0",205,18,9565.12,"Churned"
"13659.0",205,12,4894.88,"Churned"
"17556.0",205,2,300.67,"Churned"
"14320.0",206,5,1346.75,"Churned"
"14888.0",206,1,369.20,"Churned"
