"customer_id","recency_days","frequency","monetary","r_score","f_score","m_score","rfm_score","segment"
"14956.0",420,1,1325.00,4,1,3,8,"Loyal Customers"
"14856.0",35,3,1311.38,2,3,3,8,"Cant Lose Them"
"15881.0",311,5,501.39,3,3,2,8,"Loyal Customers"
"13743.0",2,7,1341.60,1,4,3,8,"Cant Lose Them"
"18022.0",35,5,1651.79,2,3,3,8,"Cant Lose Them"
"14826.0",581,2,385.20,4,2,2,8,"Loyal Customers"
"17827.0",4,6,2388.05,1,3,4,8,"Cant Lose Them"
"13175.0",581,2,831.45,4,2,2,8,"Loyal Customers"
"12397.0",35,2,2409.90,2,2,4,8,"Cant Lose Them"
"15591.0",582,3,217.90,4,3,1,8,"Loyal Customers"
"14115.0",501,2,622.67,4,2,2,8,"Loyal Customers"
"15252.0",35,5,2103.41,2,3,3,8,"Cant Lose Them"
"17075.0",17,10,2241.73,1,4,3,8,"Cant Lose Them"
"17393.0",410,2,381.15,4,2,2,8,"Loyal Customers"
"12503.0",583,1,1126.00,4,1,3,8,"Loyal Customers"
"17432.0",17,9,1751.39,1,4,3,8,"Cant Lose Them"
"13168.0",35,5,1875.31,2,3,3,8,"Cant Lose Them"
"12373.0",310,3,1127.65,3,2,3,8,"Loyal Customers"
"16532.0",17,5,8756.64,1,3,4,8,"Cant Lose Them"
"12808.0",36,5,906.10,2,3,3,8,"Cant Lose Them"
"14467.0",17,12,2220.99,1,4,3,8,"Cant Lose Them"
"15651.0",36,5,1259.06,2,3,3,8,"Cant Lose Them"
"17324.0",17,12,2301.87,1,4,3,8,"Cant Lose Them"
"12801.0",500,1,1071.82,4,1,3,8,"Loyal Customers"
"14213.0",404,1,1192.20,4,1,3,8,"Loyal Customers"
"16465.0",420,2,746.24,4,2,2,8,"Loyal Customers"
"15146.0",164,2,1327.16,3,2,3,8,"Loyal Customers"
"17653.0",36,4,1207.56,2,3,3,8,"Cant Lose Them"
"16367.0",36,3,1362.40,2,3,3,8,"Cant Lose Them"
"17918.0",500,3,396.39,4,2,2,8,"Loyal Customers"
"15873.0",499,4,313.92,4,3,1,8,"Loyal Customers"
"13636.0",36,5,949.12,2,3,3,8,"Cant Lose Them"
"15331.0",499,3,767.91,4,2,2,8,"Loyal Customers"
"17067.0",724,3,454.54,4,2,2,8,"Loyal Customers"
"16014.0",37,5,1130.27,2,3,3,8,"Cant Lose Them"
"16107.0",17,7,3204.16,1,3,4,8,"Cant Lose Them"
"16473.0",164,4,470.83,3,3,2,8,"Loyal Customers"
"14198.0",17,9,1569.73,1,4,3,8,"Cant Lose Them"
"18193.0",164,3,1207.35,3,2,3,8,"Loyal Customers"
"17705.0",2,11,2083.90,1,4,3,8,"Cant Lose Them"
"14383.0",37,3,1247.69,2,3,3,8,"Cant Lose Them"
"16884.0",37,4,1073.92,2,3,3,8,"Cant Lose Them"
"16991.0",420,1,1041.21,4,1,3,8,"Loyal Customers"
"13453.0",165,3,781.69,3,3,2,8,"Loyal Customers"
"16794.0",0,15,2090.91,1,4,3,8,"Cant Lose Them"
"18139.0",17,6,8438.34,1,3,4,8,"Cant Lose Them"
"13292.0",38,5,994.51,2,3,3,8,"Cant Lose Them"
"12588.0",38,4,958.78,2,3,3,8,"Cant Lose Them"
"15246.0",237,3,780.40,3,3,2,8,"Loyal Customers"
"14471.0",590,2,400.95,4,2,2,8,"Loyal Customers"
"14834.0",17,7,2206.16,1,4,3,8,"Cant Lose Them"
"16825.0",38,5,1826.89,2,3,3,8,"Cant Lose Them"
"12674.0",38,4,1970.60,2,3,3,8,"Cant Lose Them"
"13775.0",590,1,1049.66,4,1,3,8,"Loyal Customers"
"17185.0",591,3,229.46,4,3,1,8,"Loyal Customers"
"16830.0",38,4,1207.50,2,3,3,8,"Cant Lose Them"
"15644.0",165,4,813.00,3,3,2,8,"Loyal Customers"
"17951.0",39,4,1636.08,2,3,3,8,"Cant Lose Them"
"14922.0",393,2,843.74,4,2,2,8,"Loyal Customers"
"18091.0",592,1,360.85,4,2,2,8,"Loyal Customers"
"17912.0",309,6,375.50,3,3,2,8,"Loyal Customers"
"17796.0",39,7,1361.99,2,3,3,8,"Cant Lose Them"
"17373.0",39,7,1167.50,2,3,3,8,"Cant Lose Them"
"13186.0",39,3,1575.89,2,3,3,8,"Cant Lose Them"
"15376.0",39,3,1233.36,2,3,3,8,"Cant Lose Them"
"14253.0",492,2,363.40,4,2,2,8,"Loyal Customers"
"14506.0",16,7,3290.67,1,3,4,8,"Cant Lose Them"
"15478.0",39,3,2024.98,2,3,3,8,"Cant Lose Them"
"12775.0",16,7,1686.12,1,4,3,8,"Cant Lose Them"
"14656.0",168,5,814.65,3,3,2,8,"Loyal Customers"
"16049.0",39,6,1899.68,2,3,3,8,"Cant Lose Them"
"17226.0",308,3,900.12,3,2,3,8,"Loyal Customers"
"13278.0",40,4,1435.85,2,3,3,8,"Cant Lose Them"
"15865.0",40,5,2248.92,2,3,3,8,"Cant Lose Them"
"13698.0",596,2,465.53,4,2,2,8,"Loyal Customers"
"16647.0",169,4,541.90,3,3,2,8,"Loyal Customers"
"12410.0",308,3,1013.71,3,2,3,8,"Loyal Customers"
"14998.0",169,4,770.73,3,3,2,8,"Loyal Customers"
"15814.0",16,6,2634.44,1,3,4,8,"Cant Lose Them"
"13566.0",40,5,1708.12,2,3,3,8,"Cant Lose Them"
"17018.0",40,6,2287.70,2,3,3,8,"Cant Lose Them"
"18134.0",597,2,445.00,4,2,2,8,"Loyal Customers"
"17272.0",41,4,2148.63,2,3,3,8,"Cant Lose Them"
"16102.0",41,3,1842.14,2,3,3,8,"Cant Lose Them"
"14232.0",42,5,2048.07,2,3,3,8,"Cant Lose Them"
"15908.0",490,2,764.57,4,2,2,8,"Loyal Customers"
"16633.0",16,6,2883.10,1,3,4,8,"Cant Lose Them"
"12536.0",42,3,12601.83,2,2,4,8,"Cant Lose Them"
"16939.0",488,3,449.00,4,2,2,8,"Loyal Customers"
"15595.0",487,1,357.60,4,2,2,8,"Loyal Customers"
"17545.0",42,6,1448.54,2,3,3,8,"Cant Lose Them"
"17709.0",169,5,671.01,3,3,2,8,"Loyal Customers"
"15453.0",1,7,1388.37,1,4,3,8,"Cant Lose Them"
"14412.0",42,3,1426.19,2,3,3,8,"Cant Lose Them"
"13252.0",393,2,399.30,4,2,2,8,"Loyal Customers"
"17474.0",599,1,1047.00,4,1,3,8,"Loyal Customers"
"13644.0",15,4,2624.26,1,3,4,8,"Cant Lose Them"
"17717.0",420,1,376.92,4,2,2,8,"Loyal Customers"
"15990.0",43,7,2010.05,2,3,3,8,"Cant Lose Them"
"17482.0",486,2,778.19,4,2,2,8,"Loyal Customers"
"12941.0",723,1,377.49,4,2,2,8,"Loyal Customers"
"16632.0",485,2,406.40,4,2,2,8,"Loyal Customers"
"17878.0",43,3,1412.33,2,3,3,8,"Cant Lose Them"
"12456.0",43,3,3181.04,2,2,4,8,"Cant Lose Them"
"14736.0",484,2,401.08,4,2,2,8,"Loyal Customers"
"13150.0",483,3,449.97,4,2,2,8,"Loyal Customers"
"18141.0",401,2,882.47,4,2,2,8,"Loyal Customers"
"17414.0",43,6,2249.52,2,3,3,8,"Cant Lose Them"
"17671.0",15,5,2403.34,1,3,4,8,"Cant Lose Them"
"16576.0",419,2,540.87,4,2,2,8,"Loyal Customers"
"17175.0",43,4,1443.69,2,3,3,8,"Cant Lose Them"
"15835.0",43,4,954.09,2,3,3,8,"Cant Lose Them"
"14379.0",43,4,1268.91,2,3,3,8,"Cant Lose Them"
"18276.0",43,6,1656.52,2,3,3,8,"Cant Lose Them"
"12542.0",483,2,481.88,4,2,2,8,"Loyal Customers"
"16110.0",44,4,1819.27,2,3,3,8,"Cant Lose Them"
"13601.0",44,4,1185.14,2,3,3,8,"Cant Lose Them"
"15253.0",15,8,2055.09,1,4,3,8,"Cant Lose Them"
"14754.0",44,6,1550.48,2,3,3,8,"Cant Lose Them"
"14987.0",15,8,1713.85,1,4,3,8,"Cant Lose Them"
"14996.0",480,2,442.29,4,2,2,8,"Loyal Customers"
"16360.0",4,6,3512.53,1,3,4,8,"Cant Lose Them"
"17776.0",386,2,338.56,4,2,1,7,"Potential Loyalists"
"18024.0",152,2,389.78,3,2,2,7,"Potential Loyalists"
"18154.0",2,5,932.60,1,3,3,7,"At Risk"
"13955.0",153,3,545.17,3,2,2,7,"Potential Loyalists"
"14297.0",17,4,1305.33,1,3,3,7,"At Risk"
"13493.0",274,2,618.63,3,2,2,7,"Potential Loyalists"
"15237.0",1,4,1412.32,1,3,3,7,"At Risk"
"15063.0",212,1,370.80,3,2,2,7,"Potential Loyalists"
"14727.0",273,3,467.93,3,2,2,7,"Potential Loyalists"
"15238.0",28,3,1071.99,2,2,3,7,"At Risk"
"16066.0",16,5,1521.87,1,3,3,7,"At Risk"
"16903.0",28,3,1062.28,2,2,3,7,"At Risk"
"16583.0",373,2,531.40,3,2,2,7,"Potential Loyalists"
"15822.0",2,6,1840.06,1,3,3,7,"At Risk"
"17590.0",1,3,1479.22,1,3,3,7,"At Risk"
"17617.0",558,1,395.33,4,1,2,7,"Potential Loyalists"
"18108.0",253,3,848.81,3,2,2,7,"Potential Loyalists"
"12559.0",310,2,561.71,3,2,2,7,"Potential Loyalists"
"13444.0",373,2,631.68,3,2,2,7,"Potential Loyalists"
"16111.0",427,1,562.48,4,1,2,7,"Potential Loyalists"
"16309.0",105,2,706.57,3,2,2,7,"Potential Loyalists"
"12919.0",7,6,1335.19,1,3,3,7,"At Risk"
"16641.0",105,2,554.50,3,2,2,7,"Potential Loyalists"
"12586.0",16,4,2062.67,1,3,3,7,"At Risk"
"16078.0",283,2,362.99,3,2,2,7,"Potential Loyalists"
"18201.0",722,1,447.53,4,1,2,7,"Potential Loyalists"
"17103.0",721,1,424.30,4,1,2,7,"Potential Loyalists"
"12715.0",105,1,353.86,3,2,2,7,"Potential Loyalists"
"13544.0",39,6,829.00,2,3,2,7,"At Risk"
"13864.0",386,1,662.40,4,1,2,7,"Potential Loyalists"
"15433.0",213,2,533.30,3,2,2,7,"Potential Loyalists"
"12624.0",105,2,641.13,3,2,2,7,"Potential Loyalists"
"16840.0",602,2,139.85,4,2,1,7,"Potential Loyalists"
"16750.0",44,5,623.93,2,3,2,7,"At Risk"
"13003.0",105,3,149.05,3,3,1,7,"Potential Loyalists"
"15354.0",602,3,284.40,4,2,1,7,"Potential Loyalists"
"15943.0",649,2,271.29,4,2,1,7,"Potential Loyalists"
"12888.0",213,2,354.12,3,2,2,7,"Potential Loyalists"
"17960.0",170,3,135.08,3,3,1,7,"Potential Loyalists"
"13773.0",396,2,301.54,4,2,1,7,"Potential Loyalists"
"14876.0",520,2,256.70,4,2,1,7,"Potential Loyalists"
"17423.0",45,3,1118.95,2,2,3,7,"At Risk"
"18083.0",397,1,470.73,4,1,2,7,"Potential Loyalists"
"16023.0",45,3,719.81,2,3,2,7,"At Risk"
"15700.0",171,2,696.68,3,2,2,7,"Potential Loyalists"
"15424.0",253,3,597.78,3,2,2,7,"Potential Loyalists"
"15935.0",238,2,416.86,3,2,2,7,"Potential Loyalists"
"18011.0",372,2,527.03,3,2,2,7,"Potential Loyalists"
"15070.0",372,3,843.25,3,2,2,7,"Potential Loyalists"
"15350.0",372,2,663.25,3,2,2,7,"Potential Loyalists"
"15801.0",45,3,1063.95,2,2,3,7,"At Risk"
"15806.0",45,3,784.58,2,3,2,7,"At Risk"
"12620.0",14,3,1339.41,1,3,3,7,"At Risk"
"16890.0",476,3,285.41,4,2,1,7,"Potential Loyalists"
"17302.0",14,5,1135.63,1,3,3,7,"At Risk"
"16286.0",476,2,328.95,4,2,1,7,"Potential Loyalists"
"14474.0",45,2,1278.08,2,2,3,7,"At Risk"
"14997.0",45,4,776.60,2,3,2,7,"At Risk"
"16541.0",734,1,424.03,4,1,2,7,"Potential Loyalists"
"15090.0",307,1,381.32,3,2,2,7,"Potential Loyalists"
"14148.0",233,2,466.29,3,2,2,7,"Potential Loyalists"
"13584.0",306,3,392.45,3,2,2,7,"Potential Loyalists"
"12837.0",172,2,688.41,3,2,2,7,"Potential Loyalists"
"14931.0",4,5,1257.68,1,3,3,7,"At Risk"
"15525.0",1,4,1295.70,1,3,3,7,"At Risk"
"17134.0",106,3,637.10,3,2,2,7,"Potential Loyalists"
"15385.0",39,3,942.08,2,2,3,7,"At Risk"
"16668.0",14,13,862.42,1,4,2,7,"At Risk"
"14504.0",46,4,673.26,2,3,2,7,"At Risk"
"17011.0",29,3,671.70,2,3,2,7,"At Risk"
"13882.0",2,5,1191.13,1,3,3,7,"At Risk"
"17086.0",6,6,2050.08,1,3,3,7,"At Risk"
"17392.0",306,3,626.56,3,2,2,7,"Potential Loyalists"
"16491.0",46,2,1533.16,2,2,3,7,"At Risk"
"14237.0",372,2,632.14,3,2,2,7,"Potential Loyalists"
"15702.0",475,2,140.39,4,2,1,7,"Potential Loyalists"
"17643.0",372,2,541.25,3,2,2,7,"Potential Loyalists"
"16234.0",475,3,333.18,4,2,1,7,"Potential Loyalists"
"12459.0",604,1,454.36,4,1,2,7,"Potential Loyalists"
"12546.0",46,2,1161.50,2,2,3,7,"At Risk"
"14731.0",46,3,380.02,2,3,2,7,"At Risk"
"13598.0",46,5,789.59,2,3,2,7,"At Risk"
"17979.0",35,4,757.71,2,3,2,7,"At Risk"
"16957.0",238,2,416.64,3,2,2,7,"Potential Loyalists"
"17195.0",654,1,562.98,4,1,2,7,"Potential Loyalists"
"18161.0",14,6,1803.10,1,3,3,7,"At Risk"
"18018.0",107,4,297.99,3,3,1,7,"Potential Loyalists"
"12499.0",559,1,393.72,4,1,2,7,"Potential Loyalists"
"17156.0",491,1,591.87,4,1,2,7,"Potential Loyalists"
"17361.0",48,5,880.64,2,3,2,7,"At Risk"
"13163.0",609,1,17.65,4,2,1,7,"Potential Loyalists"
"12541.0",29,3,981.18,2,2,3,7,"At Risk"
"12593.0",108,3,418.10,3,2,2,7,"Potential Loyalists"
"17624.0",14,4,1568.63,1,3,3,7,"At Risk"
"15968.0",387,1,418.05,4,1,2,7,"Potential Loyalists"
"17516.0",14,6,957.55,1,3,3,7,"At Risk"
"15387.0",491,1,468.65,4,1,2,7,"Potential Loyalists"
"16484.0",173,2,404.30,3,2,2,7,"Potential Loyalists"
"12403.0",49,2,1019.36,2,2,3,7,"At Risk"
"18140.0",473,1,536.41,4,1,2,7,"Potential Loyalists"
"14966.0",14,6,1115.84,1,3,3,7,"At Risk"
"12526.0",0,3,1316.66,1,3,3,7,"At Risk"
"14353.0",214,3,376.50,3,2,2,7,"Potential Loyalists"
"17689.0",387,2,317.08,4,2,1,7,"Potential Loyalists"
"13133.0",273,3,200.45,3,3,1,7,"Potential Loyalists"
"17967.0",371,2,357.29,3,2,2,7,"Potential Loyalists"
"12769.0",238,1,1143.60,3,1,3,7,"Potential Loyalists"
"13933.0",108,2,608.79,3,2,2,7,"Potential Loyalists"
"13370.0",371,1,1509.74,3,1,3,7,"Potential Loyalists"
"13624.0",387,1,462.08,4,1,2,7,"Potential Loyalists"
"14921.0",29,2,1316.07,2,2,3,7,"At Risk"
"18256.0",387,1,110.70,4,2,1,7,"Potential Loyalists"
"13918.0",49,2,1212.84,2,2,3,7,"At Risk"
"15560.0",397,2,153.52,4,2,1,7,"Potential Loyalists"
"17729.0",595,1,438.65,4,1,2,7,"Potential Loyalists"
"14417.0",387,1,604.20,4,1,2,7,"Potential Loyalists"
"12363.0",109,2,552.00,3,2,2,7,"Potential Loyalists"
"15969.0",2,5,1127.05,1,3,3,7,"At Risk"
"17292.0",471,2,271.75,4,2,1,7,"Potential Loyalists"
"16415.0",43,3,719.44,2,3,2,7,"At Risk"
"18119.0",367,1,362.24,3,2,2,7,"Potential Loyalists"
"13589.0",14,6,1120.74,1,3,3,7,"At Risk"
"13897.0",49,3,1160.72,2,2,3,7,"At Risk"
"15257.0",282,2,685.90,3,2,2,7,"Potential Loyalists"
"13579.0",14,5,1539.04,1,3,3,7,"At Risk"
"17760.0",21,6,918.93,1,3,3,7,"At Risk"
"13096.0",393,1,419.70,4,1,2,7,"Potential Loyalists"
"13166.0",282,2,884.18,3,2,2,7,"Potential Loyalists"
"14491.0",174,2,468.13,3,2,2,7,"Potential Loyalists"
"15878.0",561,2,330.77,4,2,1,7,"Potential Loyalists"
"18163.0",583,1,728.84,4,1,2,7,"Potential Loyalists"
"14846.0",426,1,437.40,4,1,2,7,"Potential Loyalists"
"13237.0",387,1,643.00,4,1,2,7,"Potential Loyalists"
"13860.0",0,5,1245.90,1,3,3,7,"At Risk"
"15396.0",112,2,796.38,3,2,2,7,"Potential Loyalists"
"15219.0",175,2,685.45,3,2,2,7,"Potential Loyalists"
"15230.0",238,2,429.60,3,2,2,7,"Potential Loyalists"
"17178.0",730,1,436.71,4,1,2,7,"Potential Loyalists"
"15669.0",39,4,684.34,2,3,2,7,"At Risk"
"13937.0",168,2,880.13,3,2,2,7,"Potential Loyalists"
"13807.0",366,3,534.80,3,2,2,7,"Potential Loyalists"
"17847.0",515,2,129.69,4,2,1,7,"Potential Loyalists"
"18124.0",471,1,111.53,4,2,1,7,"Potential Loyalists"
"14787.0",470,1,110.65,4,2,1,7,"Potential Loyalists"
"14273.0",50,4,559.97,2,3,2,7,"At Risk"
"14069.0",514,2,230.06,4,2,1,7,"Potential Loyalists"
"13669.0",50,3,413.55,2,3,2,7,"At Risk"
"12786.0",609,1,728.50,4,1,2,7,"Potential Loyalists"
"14261.0",50,2,1163.45,2,2,3,7,"At Risk"
"14600.0",305,2,865.17,3,2,2,7,"Potential Loyalists"
"14591.0",14,4,1447.14,1,3,3,7,"At Risk"
"13245.0",50,2,989.22,2,2,3,7,"At Risk"
"15232.0",112,2,612.06,3,2,2,7,"Potential Loyalists"
"13516.0",20,4,1685.26,1,3,3,7,"At Risk"
"15472.0",112,1,371.56,3,2,2,7,"Potential Loyalists"
"13238.0",16,6,1006.63,1,3,3,7,"At Risk"
"12381.0",4,5,1845.31,1,3,3,7,"At Risk"
"15613.0",609,1,433.72,4,1,2,7,"Potential Loyalists"
"12828.0",2,6,1018.71,1,3,3,7,"At Risk"
"16893.0",366,2,401.77,3,2,2,7,"Potential Loyalists"
"16621.0",51,4,813.48,2,3,2,7,"At Risk"
"13699.0",154,2,764.15,3,2,2,7,"Potential Loyalists"
"17813.0",13,5,1770.88,1,3,3,7,"At Risk"
"13149.0",13,4,1676.06,1,3,3,7,"At Risk"
"14762.0",263,2,417.57,3,2,2,7,"Potential Loyalists"
"13270.0",365,1,1180.00,3,1,3,7,"Potential Loyalists"
"17934.0",51,3,1049.15,2,2,3,7,"At Risk"
"12764.0",316,1,1693.88,3,1,3,7,"Potential Loyalists"
"16734.0",51,3,650.51,2,3,2,7,"At Risk"
"17678.0",263,2,599.76,3,2,2,7,"Potential Loyalists"
"15186.0",13,5,1403.20,1,3,3,7,"At Risk"
"17070.0",113,2,445.32,3,2,2,7,"Potential Loyalists"
"17073.0",17,4,1446.09,1,3,3,7,"At Risk"
"15832.0",253,1,836.79,3,2,2,7,"Potential Loyalists"
"12438.0",13,2,2906.85,1,2,4,7,"At Risk"
"17329.0",13,5,1004.43,1,3,3,7,"At Risk"
"18227.0",217,2,388.75,3,2,2,7,"Potential Loyalists"
"17812.0",12,7,1165.89,1,3,3,7,"At Risk"
"14323.0",114,2,605.06,3,2,2,7,"Potential Loyalists"
"16193.0",236,2,630.43,3,2,2,7,"Potential Loyalists"
"13221.0",239,2,847.41,3,2,2,7,"Potential Loyalists"
"12797.0",365,2,806.11,3,2,2,7,"Potential Loyalists"
"16927.0",115,3,543.05,3,2,2,7,"Potential Loyalists"
"17864.0",12,5,924.32,1,3,3,7,"At Risk"
"16902.0",115,1,1706.88,3,1,3,7,"Potential Loyalists"
"16739.0",176,2,786.43,3,2,2,7,"Potential Loyalists"
"16375.0",469,2,104.00,4,2,1,7,"Potential Loyalists"
"13637.0",51,3,810.50,2,3,2,7,"At Risk"
"17536.0",176,3,364.83,3,2,2,7,"Potential Loyalists"
"13805.0",51,2,924.60,2,2,3,7,"At Risk"
"14577.0",12,7,1374.25,1,3,3,7,"At Risk"
"16069.0",417,1,457.70,4,1,2,7,"Potential Loyalists"
"15637.0",52,5,797.59,2,3,2,7,"At Risk"
"15403.0",491,2,170.88,4,2,1,7,"Potential Loyalists"
"16695.0",561,2,193.15,4,2,1,7,"Potential Loyalists"
"16463.0",20,4,1422.40,1,3,3,7,"At Risk"
"14082.0",364,2,413.36,3,2,2,7,"Potential Loyalists"
"13064.0",12,6,1680.74,1,3,3,7,"At Risk"
"14859.0",12,5,1705.64,1,3,3,7,"At Risk"
"16836.0",39,4,782.37,2,3,2,7,"At Risk"
"16870.0",468,1,450.16,4,1,2,7,"Potential Loyalists"
"17391.0",163,2,508.80,3,2,2,7,"Potential Loyalists"
"15678.0",52,3,1893.89,2,2,3,7,"At Risk"
"14690.0",43,4,794.33,2,3,2,7,"At Risk"
"15138.0",393,1,502.52,4,1,2,7,"Potential Loyalists"
"13232.0",12,7,1357.60,1,3,3,7,"At Risk"
"16500.0",4,9,843.91,1,4,2,7,"At Risk"
"14575.0",487,1,460.71,4,1,2,7,"Potential Loyalists"
"14411.0",310,1,1063.00,3,1,3,7,"Potential Loyalists"
"13808.0",5,5,1747.66,1,3,3,7,"At Risk"
"15683.0",116,2,524.54,3,2,2,7,"Potential Loyalists"
"17856.0",1,4,1418.03,1,3,3,7,"At Risk"
"14216.0",2,5,2150.04,1,3,3,7,"At Risk"
"17785.0",52,3,403.38,2,3,2,7,"At Risk"
"13343.0",177,1,353.43,3,2,2,7,"Potential Loyalists"
"17299.0",11,6,1016.08,1,3,3,7,"At Risk"
"14015.0",52,1,917.34,2,2,3,7,"At Risk"
"16201.0",2,5,2112.12,1,3,3,7,"At Risk"
"13640.0",610,1,405.00,4,1,2,7,"Potential Loyalists"
"14990.0",611,2,305.42,4,2,1,7,"Potential Loyalists"
"14657.0",17,6,1460.87,1,3,3,7,"At Risk"
"17518.0",425,2,329.42,4,2,1,7,"Potential Loyalists"
"17252.0",116,2,353.86,3,2,2,7,"Potential Loyalists"
"16644.0",177,2,833.78,3,2,2,7,"Potential Loyalists"
"17205.0",53,3,999.35,2,2,3,7,"At Risk"
"14077.0",40,6,615.08,2,3,2,7,"At Risk"
"12475.0",53,2,1149.64,2,2,3,7,"At Risk"
"16412.0",53,5,647.23,2,3,2,7,"At Risk"
"16545.0",164,2,689.82,3,2,2,7,"Potential Loyalists"
"13286.0",599,1,734.91,4,1,2,7,"Potential Loyalists"
"13080.0",178,4,280.73,3,3,1,7,"Potential Loyalists"
"17106.0",388,1,491.23,4,1,2,7,"Potential Loyalists"
"15069.0",178,1,1109.53,3,1,3,7,"Potential Loyalists"
"16345.0",43,2,1198.74,2,2,3,7,"At Risk"
"13307.0",119,3,273.34,3,3,1,7,"Potential Loyalists"
"14708.0",2,5,2212.28,1,3,3,7,"At Risk"
"17116.0",647,1,389.78,4,1,2,7,"Potential Loyalists"
"17313.0",30,1,2328.84,2,1,4,7,"At Risk"
"13034.0",54,3,922.68,2,2,3,7,"At Risk"
"15440.0",54,3,383.68,2,3,2,7,"At Risk"
"12940.0",54,2,913.54,2,2,3,7,"At Risk"
"12608.0",404,1,415.79,4,1,2,7,"Potential Loyalists"
"17923.0",281,3,497.00,3,2,2,7,"Potential Loyalists"
"15689.0",119,3,521.03,3,2,2,7,"Potential Loyalists"
"15994.0",54,3,1202.18,2,2,3,7,"At Risk"
"14075.0",4,6,1734.87,1,3,3,7,"At Risk"
"12952.0",5,4,1387.79,1,3,3,7,"At Risk"
"12804.0",465,2,327.02,4,2,1,7,"Potential Loyalists"
"17524.0",360,3,539.14,3,2,2,7,"Potential Loyalists"
"16949.0",3,6,1286.27,1,3,3,7,"At Risk"
"14342.0",20,6,918.44,1,3,3,7,"At Risk"
"17248.0",119,2,546.16,3,2,2,7,"Potential Loyalists"
"17795.0",179,2,350.39,3,2,2,7,"Potential Loyalists"
"13328.0",315,1,1308.48,3,1,3,7,"Potential Loyalists"
"14446.0",0,5,1241.31,1,3,3,7,"At Risk"
"17631.0",1,7,998.49,1,3,3,7,"At Risk"
"14624.0",56,6,814.07,2,3,2,7,"At Risk"
"15511.0",11,5,909.23,1,3,3,7,"At Risk"
"16691.0",417,2,178.83,4,2,1,7,"Potential Loyalists"
"13524.0",40,5,680.18,2,3,2,7,"At Risk"
"13258.0",11,5,1035.18,1,3,3,7,"At Risk"
"15512.0",155,4,331.58,3,3,1,7,"Potential Loyalists"
"16773.0",56,3,421.24,2,3,2,7,"At Risk"
"13546.0",11,5,1092.14,1,3,3,7,"At Risk"
"15701.0",1,4,1542.14,1,3,3,7,"At Risk"
"13622.0",695,1,658.95,4,1,2,7,"Potential Loyalists"
"14567.0",56,2,1530.36,2,2,3,7,"At Risk"
"16819.0",464,2,182.59,4,2,1,7,"Potential Loyalists"
"14551.0",17,7,880.04,1,4,2,7,"At Risk"
"16474.0",6,7,1871.50,1,3,3,7,"At Risk"
"18160.0",56,3,1003.88,2,2,3,7,"At Risk"
"14048.0",304,3,748.69,3,2,2,7,"Potential Loyalists"
"17995.0",281,3,495.48,3,2,2,7,"Potential Loyalists"
"17771.0",56,4,387.41,2,3,2,7,"At Risk"
"14904.0",1,4,1640.64,1,3,3,7,"At Risk"
"13179.0",618,1,572.31,4,1,2,7,"Potential Loyalists"
"13809.0",304,3,679.70,3,2,2,7,"Potential Loyalists"
"17741.0",406,2,101.10,4,2,1,7,"Potential Loyalists"
"18050.0",358,2,412.06,3,2,2,7,"Potential Loyalists"
"15022.0",11,5,1186.09,1,3,3,7,"At Risk"
"13533.0",182,3,270.79,3,3,1,7,"Potential Loyalists"
"17883.0",2,7,995.85,1,3,3,7,"At Risk"
"15217.0",562,1,426.24,4,1,2,7,"Potential Loyalists"
"13582.0",389,2,241.68,4,2,1,7,"Potential Loyalists"
"14116.0",19,5,1382.74,1,3,3,7,"At Risk"
"16446.0",0,2,168472.50,1,2,4,7,"At Risk"
"17110.0",164,3,510.70,3,2,2,7,"Potential Loyalists"
"17555.0",19,5,1057.74,1,3,3,7,"At Risk"
"18248.0",122,2,804.02,3,2,2,7,"Potential Loyalists"
"13686.0",182,3,409.04,3,2,2,7,"Potential Loyalists"
"13487.0",57,5,846.87,2,3,2,7,"At Risk"
"12735.0",314,2,779.57,3,2,2,7,"Potential Loyalists"
"17169.0",57,3,1156.73,2,2,3,7,"At Risk"
"13865.0",57,4,501.56,2,3,2,7,"At Risk"
"12699.0",417,1,638.11,4,1,2,7,"Potential Loyalists"
"13827.0",57,3,412.05,2,3,2,7,"At Risk"
"14331.0",123,2,462.66,3,2,2,7,"Potential Loyalists"
"14706.0",618,1,390.69,4,1,2,7,"Potential Loyalists"
"18243.0",413,1,515.78,4,1,2,7,"Potential Loyalists"
"15334.0",156,3,351.67,3,2,2,7,"Potential Loyalists"
"17411.0",11,5,1425.38,1,3,3,7,"At Risk"
"15009.0",11,3,1261.78,1,3,3,7,"At Risk"
"15831.0",57,3,801.76,2,3,2,7,"At Risk"
"13046.0",30,3,949.25,2,2,3,7,"At Risk"
"13248.0",124,2,465.68,3,2,2,7,"Potential Loyalists"
"18096.0",11,6,1805.28,1,3,3,7,"At Risk"
"12898.0",463,2,310.96,4,2,1,7,"Potential Loyalists"
"14079.0",124,2,618.73,3,2,2,7,"Potential Loyalists"
"15780.0",183,3,475.28,3,2,2,7,"Potential Loyalists"
"17360.0",16,6,1231.38,1,3,3,7,"At Risk"
"15564.0",462,2,70.74,4,2,1,7,"Potential Loyalists"
"14181.0",410,2,310.55,4,2,1,7,"Potential Loyalists"
"17440.0",156,4,323.58,3,3,1,7,"Potential Loyalists"
"17988.0",11,14,489.54,1,4,2,7,"At Risk"
